Pérdidas,CP UNIDADES,Costo M$,Dda. SING,Gen. SING,ANDES SOLAR,ANG1,ANG2,CAVA,CCR1 (Carbón),CHAP,CTA,CTH,CTM1 (Carbón),CTM2 (Carbón),EÓLICA VALLE DE LOS VIENTOS,LA HUAYCA II,MARIA ELENA FV,MHAH,MHT2,NTO1 (Carbón),NTO2 (Carbón),PAM,PARQUE SOLAR FINIS TERRAE,PAS2,PAS3,SOLAR JAMA 1,SOLAR JAMA 2,TG3 (Diesel),TGTAR,U12 (Carbón),U13 (Carbón),U14 (Carbón),U15 (Carbón),U16-TG + U16-TV,UG1 (HFO),UG2 (HFO),UG3 (HFO),UG4 (HFO),UG5 (HFO),UG6 (HFO),RES_GIRO_UTIL,RES_PRONTA,RES_DETENIDA_CP,RES.PRIMARIA,GEN. EN PRUEBAS,GENERACION AES GENER,GENERACION ANGAMOS,GENERACION CELTA,GENERACION ENGIE,GENERACION ENORCHILE,GENERACION EQUIPOS DE GENERACION,GENERACION GASATACAMA,GENERACION HORNITOS,TG3 (Gas Natural),AGB,CTM3-TG + CTM3-TV,GMAR,INACAL,MIMB (Diesel + Fuel Oil),TG2,ZOFRI_13,ZOFRI_2-5,ZOFRI_6,ZOFRI_7-12,M1AR,M2AR,SUIQ,TG1B + 0.5 TV1C (Diesel),TG2A + 0.5 TV2C (Diesel),TG2A + TG2B + TV2C (Diesel),TG2B + 0.5 TV2C (Diesel),TG1,CTTAR (Carbón),ZOFRI_1,CCR2 (Carbón),KELAR TG1 (Gas Natural),PARQUE SOLAR PAMPA CAMARONES,TG1A + 0.5 TV1C (Diesel),KELAR TG2 (Gas Natural)
39,211,34.38,2066,2316,19.3,267.5,271.6,1.9,148.5,2,0,165.1,90,90,75.6,18.3,56.5,1,1,0,131.9,17,107.1,6.1,13.3,26.8,19.4,0,0,50,50,75,98.1,0,0,0,0,0,0,0,344.5,519.2,617.9,125.8,0,151.2,539.1,70,460.1,122.1,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
41,211,35.33,2070.7,2322.7,17.2,267.5,271.6,1.9,169.7,5,0,165.1,90,90,73.5,12.7,48.5,1,1,0,131.9,17,93.9,6.3,13.2,24.2,17.5,0,0,50,50,75,116,0,0,0,0,0,0,0,305.4,558.3,617.9,125.8,0,149.1,539.1,70,481,109.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
42,212,39.5,2082.7,2336.7,10.9,267.5,271.6,1.9,233.3,5,0,165.1,90,90,65.8,5.2,28.9,1,1,0,131.9,17,55.6,6,9.7,15.3,11.1,0,0,50,50,75,116,0,6.7,6.7,6.7,6.7,4.9,8.9,258,621.9,617.9,135.8,0,142.8,539.1,70,489.3,71,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,3.3,0,90
50,218,47.85,2107.1,2375.1,1.9,267.5,271.6,3.1,247,10,0,165.1,90,126.3,51.1,0.3,5.1,1,1,0,131.9,17,9.4,2,2.4,2.7,1.9,0,0,50,50,75,116,151.1,0,0,6.7,0,0,0,258,699,617.9,149.8,0,133.8,539.1,70,678.4,14.1,0,0,165.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
56,218,45.96,2146.3,2420.3,0,267.5,271.6,3.1,247,10,0,165.1,90,127.2,32.8,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,238.6,0,0,6.7,0,0,0,257.9,787.4,617.9,149.8,0,131.9,539.1,70,766.7,0,0.8,0,165.1,10,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
60,218,47.61,2186.6,2464.6,0,267.5,271.6,3.1,247,10,0,165.1,90,127.8,20,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,115.3,295.8,0,0,6.7,0,0,0,258,844.5,617.9,149.8,0,131.9,539.1,70,823.9,0,0.8,0,165.1,10,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
59,219,47.98,2185.9,2463.9,0,267.5,271.6,3.1,247,10,0,165.1,90,128.1,12.1,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,115,296.3,0,0,6.7,6.7,0,0,258,845,617.9,149.8,0,131.9,539.1,70,824.4,0,0.8,0,165.1,10,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
57,218,47.66,2171.2,2446.2,0,267.5,271.6,3.1,247,5,0,165.1,90,153,7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,90.1,295.4,0,0,6.7,0,0,0,258,844.1,617.9,149.8,0,131.9,539.1,70,818.6,0,0.8,0,165.1,10,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
55,220,53.15,2154.8,2429.8,0,267.5,271.6,1.8,247,5,0,165.1,106.4,154,4.2,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,84.5,300,6.7,6.7,6.7,6.7,8.9,8.9,257.9,860.5,591.7,154.8,0,131.9,539.1,58,846,12.3,0.8,0,165.1,0,2,0,6,0.8,5.2,0,1.6,5,0.4,4.8,0,0,0,0,0,0,0,0,50,0.4,258,50,0,0,50
54,219,50.6,2125.7,2398.7,0,267.5,271.6,1.8,247,5,0,165.1,90,154,3.9,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,284.9,6.7,6.7,6.7,6.7,8.9,8.9,257.9,844.7,591.7,154.8,0,131.9,539.1,68,819,0.4,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,60,0,258,50,0,0,50
51,219,49.8,2106.4,2376.4,0,267.5,271.6,1.8,247,5,0,165.1,90,154,6.8,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,249.7,6.7,6.7,6.7,6.7,8.9,8.9,257.9,809.5,591.7,154.8,0,131.9,539.1,78,783.8,0.4,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
51,219,49.74,2109.7,2379.7,0,267.5,271.6,1.8,247,5,0,165.1,90,154,11.3,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,248.9,6.7,6.7,6.7,6.7,8.9,8.9,257.9,808.7,591.7,154.8,0,131.9,539.1,78,783.1,0,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
50,219,49.53,2106.4,2375.4,0,267.5,271.6,1.8,247,5,0,165.1,90,154,14.5,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,241.4,6.7,6.7,6.7,6.7,8.9,8.9,257.9,801.2,591.7,154.8,0,131.9,539.1,78,775.6,0,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
50,219,49.34,2097.2,2366.2,0,267.5,271.6,1.8,247,2,0,165.1,90,154,15.5,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,233.9,6.7,6.7,6.7,6.7,8.9,8.9,257.9,793.7,591.7,154.8,0,131.9,539.1,78,765,0.3,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
51,219,49.98,2118.5,2388.5,0,267.5,271.6,1.8,247,2,0,165.1,90,154,15.9,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,75,100.2,255.7,6.7,6.7,6.7,6.7,8.9,8.9,257.9,815.5,591.7,154.8,0,131.9,539.1,78,786.9,0.4,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
49,219,48.93,2099.7,2367.7,1.8,267.5,271.6,1.8,239,1,0,165.1,90,154,17.1,0.2,3,1,1,0,131.9,17,4.6,0.2,0.4,2.5,1.8,10,8,50,50,75,108.2,220.6,6.7,6.7,6.7,6.7,8.9,8.9,257.9,780.4,591.7,154.8,0,133.7,539.1,78,758.8,8,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
47,218,42.57,2065.9,2330.9,12.1,267.5,271.6,1.8,220.2,1,0,165.1,90,154,15.7,5.3,29.2,1,1,0,131.9,17,53.2,2.2,4.5,17.4,12.6,10,0,50,50,75,116,124,0,0,2.5,0,0,0,257.9,672.7,591.7,149.8,0,144,539.1,70,670.3,65.8,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0.3,0,50
41,212,46.87,2078.9,2331.9,17.6,267.5,271.6,1.8,181.2,1,0,165.1,90,154,11,12.9,49.5,1,1,0,131.9,17,98.2,6.4,12.5,25.3,18.3,10,8,50,50,75,116,0,6.7,6.7,6.7,6.7,8.9,8.9,257.9,633.7,591.7,140.8,0,149.6,539.1,78,549.1,123.6,0.8,0,165.1,0,0,0,0,0.8,0,0,1.4,5,0.4,4.8,0,0,0,0,0,0,0,0,70,0,258,50,3.1,0,50
41,212,39.9,2076.3,2329.3,19.3,267.5,271.6,1.8,170.2,1,0,165.1,90,154,5.4,18.6,56.5,1,1,0,131.9,17,115.5,5.9,13.2,27,19.6,10,0,50,50,75,116,0,6.7,6.7,6.7,6.7,5.8,8.9,257.9,622.7,591.7,135.8,0,151.2,539.1,70,550.9,122.2,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,4.9,0,50
42,212,39.22,2072.1,2326.1,19.5,267.5,271.6,1.8,170.2,1,0,165.1,90,154,3.3,21.6,56.8,1,1,0,131.9,17,123.3,6,13.3,27,19.5,10,0,50,50,75,116,0,6.7,0,6.7,6.7,0,8.9,257.9,622.7,591.7,135.8,0,151.4,539.1,70,550.9,122.6,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,4.9,0,50
42,211,38.2,2064.5,2317.5,19.5,267.5,271.6,1.8,170.2,1,0,165.1,90,154,11,24.2,57.2,1,1,0,131.9,17,122.8,6.1,13.2,26.9,19.5,10,0,50,50,75,116,0,0,0,6.7,3.5,0,0,257.9,622.7,591.7,135.8,0,151.4,539.1,70,551,122.9,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
41,211,37.31,2059.2,2311.2,19.5,267.5,271.6,1.8,153.9,1,0,165.1,90,154,28.4,25,57.7,1,1,0,131.9,17,116.1,6.3,13.4,26.9,19.5,0,0,50,50,75,116,0,0,0,6.7,6.7,0,4.4,258,606.5,617.9,125.8,0,151.4,539.1,70,541,123.8,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
39,211,36.14,2054.1,2304.1,19.6,267.5,271.6,1.9,149.1,1,0,165.1,90,154,46.7,24.4,57.9,1,1,0,131.9,17,114.5,6.2,13.1,27,19.6,0,0,50,50,75,116,0,0,0,0,0,0,0,262,601.7,617.9,125.8,0,151.5,539.1,70,541,123.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
39,211,36.16,2063.6,2313.6,19.7,267.5,271.6,1.9,149.8,1,0,165.1,90,154,61.1,22,57.9,1,1,0,131.9,17,111.2,6,13.2,27.1,19.6,0,0,50,50,75,116,0,0,0,0,0,0,0,261.3,602.4,617.9,125.8,0,151.6,539.1,70,541,123.8,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
39,211,36.61,2074.8,2324.8,19.6,267.5,271.6,1.9,153.1,2,0,165.1,90,154,69.6,18.3,56.6,1,1,0,131.9,17,107.6,6.3,13.3,27,19.5,0,0,50,50,75,116,0,0,0,6.7,0.2,0,0,258,605.7,617.9,125.8,0,151.5,539.1,70,542,122.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
39,212,38.48,2079.1,2330.1,17.5,267.5,271.6,1.9,153.1,5,0,165.1,90,154,71.7,12.4,48.8,1,1,0,131.9,17,94.1,5.9,13.2,24.4,17.6,0,0,50,50,75,116,0,6.7,6.7,6.7,6.7,5.7,8.9,258,605.7,617.9,125.8,0,149.4,539.1,70,545,109.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,5,0,50
46,218,45.22,2089.9,2353.9,11.2,267.5,271.6,1.9,189.9,5,0,165.1,90,154,68.1,5.2,29.2,1,1,0,131.9,17,56.2,5.2,9.7,15.6,11.3,0,0,50,50,75,116,124,0,0,0,0,0,0,271.2,642.5,617.9,139.8,0,143.1,539.1,70,667.3,71,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,3.3,0,50
49,219,47.55,2114.6,2382.6,2,267.5,271.6,3.1,231.2,10,0,165.1,90,154,56.7,0.4,5.3,1,1,0,131.9,17,10,1.5,3.4,2.7,2,10,8,50,50,75,116,172.8,6.7,6.7,6.7,6.7,8.9,8.9,257.9,732.5,591.7,154.8,0,133.9,539.1,78,727.8,14.9,0.8,0,165.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
56,226,53.28,2153,2435,0,267.5,271.6,3.1,247,10,0,165.1,90,154,38,0,0,1,1,0,131.9,17,0,0,0,0,0,10,0,50,50,97.3,116,124,0,0,2.5,0,0,0,258,721.9,449.7,160.8,0,131.9,539.1,70,861.3,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
55,227,52.08,2194,2476,0,267.5,271.6,3.1,247,10,0,165.1,90,154,19.5,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,108.3,116,124,6.7,6.7,6.7,6.7,7.3,8.9,258,732.9,449.7,165.8,0,131.9,539.1,78,872.3,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
56,227,52.51,2192.9,2475.9,0,267.5,271.6,3.1,247,10,0,165.1,90,154,8.1,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,109.2,116,132,6.7,6.7,6.7,6.7,8.9,8.9,257.9,741.8,449.7,165.8,0,131.9,539.1,78,881.2,0,0.8,0,165.1,0,0,160,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
53,227,52.27,2178.7,2458.7,0,267.5,271.6,3.1,247,5,0,165.1,90,154,4.2,0,0,1,1,0,131.9,17,0,0,0,0,0,10,8,50,50,109,116,124,6.7,6.7,6.7,6.7,8.9,8.9,258,733.6,449.7,165.8,0,131.9,539.1,78,868,0,0.7,0,165.1,0,0,160,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
54,225,48.54,2136.4,2415.4,0,267.5,271.6,1.8,247,5,0,165.1,90,154,3.9,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,81.1,116,173.5,0,0,0,0,0,0,258,755.2,475.9,150.8,0,131.9,539.1,70,879.6,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
52,225,47.62,2106.7,2383.7,0,267.5,271.6,1.8,247,5,0,165.1,90,154,4.3,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,81.1,116,141.4,0,0,0,0,0,0,258,723.1,475.9,150.8,0,131.9,539.1,70,847.5,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
51,225,46.96,2086.5,2362.5,0,267.5,271.6,1.8,247,5,0,165.1,90,154,6.5,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75.1,116,124,0,0,0,0,0,0,264,699.7,475.9,150.8,0,131.9,539.1,70,824.1,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
50,225,46.94,2090.7,2365.7,0,267.5,271.6,1.8,247,5,0,165.1,90,153.3,10.5,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,124,0,0,0,0,0,0,264.8,698.9,475.9,150.8,0,131.9,539.1,70,823.3,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
50,225,46.74,2086.2,2361.2,0,267.5,271.6,1.8,247,5,0,165.1,90,145.1,14.2,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,124,0,0,0,0,0,0,273,690.7,475.9,150.8,0,131.9,539.1,70,815.1,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
49,225,46.53,2078.1,2352.1,0,267.5,271.6,1.8,247,2,0,165.1,90,136.6,16.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,116,124,0,0,0,0,0,0,281.5,682.2,475.9,150.8,0,131.9,539.1,70,803.6,0,0,0,165.1,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
51,218,52.13,2099.6,2368.6,0,267.5,271.6,1.8,244.1,2,0,165.1,90,154,18.7,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,50,50,75,75,300,2.6,0,6.7,6.7,0,8.9,258,831.7,617.9,139.8,0,131.9,539.1,70,796,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
51,218,45.78,2079.9,2348.9,1.9,267.5,271.6,1.8,244.1,1,0,165.1,90,154,20.5,0.1,3.3,1,1,0,131.9,17,4.8,0.2,0.4,2.7,2,0,0,50,50,75,75,289,0,0,0,0,0,0,258,820.7,617.9,139.8,0,133.8,539.1,70,784,8.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,50,0,0,50
41,218,39.02,2046.1,2305.1,12.4,267.5,271.6,1.8,160.5,1,0,165.1,90,122.5,18.9,4.8,30,1,1,0,131.9,17,54.9,2.2,4.5,18,13,0,0,50,50,75,108.2,124,0,0,0,0,0,0,339.9,573.8,617.9,139.8,0,144.3,539.1,70,621,67.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0.3,0,90
39,211,40.66,2058.8,2308.8,17.9,267.5,271.6,1.8,167.2,1,0,165.1,90,136.1,13.7,12.6,50,1,1,0,131.9,17,99.4,6.4,11.1,25.8,18.6,0,0,50,50,75,116,0,0,0,0,0,0,0,261.8,601.9,617.9,125.8,0,149.8,539.1,70,521.3,111.9,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,3.1,0,90
38,211,35.33,2056.7,2305.7,19.4,267.5,271.6,1.8,148.7,1,0,165.1,90,121.6,7.3,18.4,56.6,1,1,0,131.9,17,116,5.9,13.2,27.2,19.7,0,0,50,50,75,116,0,0,0,0,0,0,0,294.8,568.9,617.9,125.8,0,151.3,539.1,70,508.5,122.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,4.8,0,90
38,211,35.04,2053.3,2302.3,19.6,267.5,271.6,1.8,148.5,1,0,165.1,90,110,2.5,22.3,56.9,1,1,0,131.9,17,124.6,6,13.3,27.1,19.7,0,0,50,50,75,116,0,0,0,0,0,0,0,306.6,557.1,617.9,125.8,0,151.5,539.1,70,496.9,123,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,4.9,0,90
37,205,36.09,2044.9,2286.9,19.6,267.5,271.6,1.8,155.4,1,0,165.1,90,122.7,4.6,24.4,57.5,1,1,0,131.9,17,124.2,6.1,13.2,27.1,19.6,0,0,0,50,75,116,0,0,0,6.7,3.9,0,0,258.1,576.7,617.9,117.8,0,151.5,539.1,70,459.7,123.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
37,205,33.93,2040,2282,19.7,267.5,271.6,1.8,167.2,1,0,165.1,90,110.5,16.4,24.8,58.3,1,1,0,131.9,17,116.8,6.3,13.4,27.1,19.6,0,0,0,50,75,116,0,0,0,0,0,0,0,258.5,576.3,617.9,117.8,0,151.6,539.1,70,447.5,124.7,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
37,205,33.44,2034.8,2276.8,19.8,267.5,271.6,1.9,167.2,1,0,165.1,90,90.5,33.7,24.2,58.6,1,1,0,131.9,17,114.6,6.2,13.1,27.2,19.7,0,0,0,50,75,116,0,0,0,0,0,0,0,278.5,556.3,617.9,117.8,0,151.6,539.1,70,427.5,124.8,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
36,205,33.42,2045,2286,19.9,267.5,271.6,1.9,153.6,1,0,165.1,90,103,49.6,21.9,58.4,1,1,0,131.9,17,111.6,6,13,27.3,19.7,0,0,0,50,75,116,0,0,0,0,0,0,0,279.6,555.2,617.9,117.8,0,151.8,539.1,70,440,124.4,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
37,205,33.58,2054.9,2296.9,19.7,267.5,271.6,1.9,150.8,2,0,165.1,90,112.2,61.6,18.2,57.1,1,1,0,131.9,17,108.8,5.4,13.3,27.1,19.7,0,0,0,50,75,116,0,0,0,0,0,0,0,273.2,561.6,617.9,117.8,0,151.6,539.1,70,450.2,122.6,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
39,221,36.23,2060,2320,17.6,267.5,271.6,1.9,148.5,5,160,134.3,90,90,68,12.6,49.6,1,1,0,116.2,17,95,5.3,12.6,24.5,17.8,0,0,0,50,75,75,0,0,0,0,0,0,0,389.8,509.6,617.9,122.8,0,133.8,539.1,70,390,109.7,0,0,134.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,5,0,90
42,221,36.89,2071.3,2334.3,11.2,267.5,271.6,1.9,163,5,164.6,165.1,90,90,67.2,5.2,29.7,1,1,0,131.9,17,57.1,5.2,9.8,15.7,11.4,0,0,0,50,75,116,0,0,0,0,0,0,0,283.2,616.2,617.9,122.8,0,143.1,539.1,70,429.2,71.8,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,3.2,0,90
47,228,45.82,2095.3,2370.3,2.1,267.5,271.6,3.1,197.9,10,164.6,165.1,90,90,57.9,0.3,5.5,1,1,0,131.9,17,10.5,2,3.5,2.8,2,0,0,0,50,75,116,124,0,0,0,0,0,0,298.3,651.1,617.9,136.8,0,134,539.1,70,555,15.8,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
52,228,43.67,2133.9,2413.9,0,267.5,271.6,3.1,238.1,10,164.6,165.1,90,90,41.8,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,172.2,0,0,0,0,0,0,258.1,739.5,617.9,136.8,0,131.9,539.1,70,603.2,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
55,228,45.4,2174.5,2457.5,0,267.5,271.6,3.1,238.1,10,164.6,165.1,90,90,25.1,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,232.5,0,0,0,0,0,0,258.1,799.8,617.9,136.8,0,131.9,539.1,70,663.5,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
56,228,45.76,2173.7,2457.7,0,267.5,271.6,3.1,238.1,10,164.6,165.1,90,90,13,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,244.8,0,0,0,0,0,0,258.1,812.1,617.9,136.8,0,131.9,539.1,70,675.8,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
54,228,45.62,2159.1,2441.1,0,267.5,271.6,3.1,238.1,5,164.6,165.1,90,90,6.2,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,240,0,0,0,0,0,0,258.1,807.3,617.9,136.8,0,131.9,539.1,70,666,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
52,228,45.1,2139,2419,0,267.5,271.6,1.8,238.1,5,164.6,165.1,90,90,3.5,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,221.9,0,0,0,0,0,0,258.1,789.2,617.9,136.8,0,131.9,539.1,70,647.9,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
50,228,44.18,2109.5,2387.5,0,267.5,271.6,1.8,238.1,5,164.6,165.1,90,90,3.9,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,190,0,0,0,0,0,0,258.1,757.3,617.9,136.8,0,131.9,539.1,70,616,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
49,228,43.51,2089.6,2366.6,0,267.5,271.6,1.8,238.1,5,164.6,165.1,90,90,6.4,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,166.6,0,0,0,0,0,0,258.1,733.9,617.9,136.8,0,131.9,539.1,70,592.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
49,228,43.5,2093.1,2370.1,0,267.5,271.6,1.8,238.1,5,164.6,165.1,90,90,10.2,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,166.3,0,0,0,0,0,0,258.1,733.6,617.9,136.8,0,131.9,539.1,70,592.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
48,228,43.25,2089.8,2365.8,0,267.5,271.6,1.8,238.1,5,164.6,165.1,90,90,14.6,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,157.6,0,0,0,0,0,0,258.1,724.9,617.9,136.8,0,131.9,539.1,70,583.6,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
48,228,42.95,2081.1,2357.1,0,267.5,271.6,1.8,238.1,2,164.6,165.1,90,90,19.2,0,0,1,1,0,131.9,17,0,0,0,0,0,0,0,0,50,75,116,147.3,0,0,0,0,0,0,258.1,714.6,617.9,136.8,0,131.9,539.1,70,570.3,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,258,90,0,0,90
